id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
157094,Male,46,1,28,0,1-2 Year,Yes,53513,26,185,1
157103,Male,54,1,28,0,1-2 Year,Yes,40947,124,228,1
157109,Male,41,1,8,0,1-2 Year,Yes,2630,124,131,1
157115,Male,28,1,3,0,< 1 Year,Yes,27072,160,279,1
157120,Male,45,1,15,0,1-2 Year,Yes,26530,154,94,1
157129,Male,36,1,28,0,1-2 Year,Yes,40213,26,279,1
157136,Female,44,1,28,0,1-2 Year,Yes,2630,26,89,1
157162,Female,40,1,28,0,1-2 Year,Yes,51304,124,137,1
157168,Female,36,1,28,0,1-2 Year,Yes,34595,125,193,1
157201,Male,22,1,45,0,< 1 Year,Yes,19378,152,79,1
157208,Male,64,1,28,0,1-2 Year,Yes,43440,26,73,1
157216,Male,39,1,2,0,1-2 Year,Yes,43995,124,218,1
157252,Male,44,1,41,0,1-2 Year,Yes,31849,124,225,1
157258,Male,51,1,28,0,1-2 Year,Yes,31843,26,132,1
157285,Female,48,1,14,0,1-2 Year,Yes,28364,124,82,1
157318,Male,40,1,11,0,1-2 Year,Yes,28109,124,148,1
157323,Male,43,1,8,0,1-2 Year,Yes,27837,124,150,1
157331,Male,64,1,33,0,> 2 Years,Yes,40188,26,179,1
157335,Male,67,1,28,0,1-2 Year,Yes,42362,124,197,1
157337,Female,39,1,26,0,1-2 Year,Yes,37071,157,105,1
157343,Male,76,1,41,0,1-2 Year,Yes,41665,12,166,1
157349,Male,39,1,28,0,1-2 Year,Yes,34870,122,61,1
157360,Male,46,1,2,0,1-2 Year,Yes,2630,157,61,1
157361,Male,64,1,33,0,1-2 Year,Yes,35708,26,213,1
157362,Male,25,1,28,0,1-2 Year,Yes,36165,124,278,1
157370,Male,32,1,15,0,1-2 Year,Yes,2630,124,288,1
157378,Female,50,1,41,0,1-2 Year,Yes,40951,26,114,1
157389,Female,45,1,43,0,1-2 Year,Yes,24508,26,180,1
157392,Male,41,1,6,0,1-2 Year,Yes,36371,26,44,1
157407,Male,31,1,28,0,1-2 Year,Yes,35341,26,280,1
157422,Female,46,1,19,0,1-2 Year,Yes,41674,26,150,1
157439,Male,28,1,28,0,1-2 Year,Yes,57956,122,204,1
157440,Female,24,1,30,0,< 1 Year,Yes,29133,152,128,1
157451,Male,55,1,18,0,1-2 Year,Yes,31903,124,202,1
157465,Male,43,1,28,0,1-2 Year,Yes,2630,7,165,1
157476,Male,33,1,33,0,1-2 Year,Yes,23452,138,197,1
157479,Female,38,1,31,0,1-2 Year,Yes,2630,26,87,1
157491,Female,41,1,45,0,1-2 Year,Yes,31661,124,129,1
157492,Male,68,1,28,0,> 2 Years,Yes,34283,26,210,1
157498,Female,27,1,28,0,< 1 Year,Yes,28994,163,52,1
157499,Male,55,1,29,0,1-2 Year,Yes,2630,26,273,1
157502,Male,59,1,47,0,> 2 Years,Yes,17071,16,256,1
157509,Female,31,1,3,0,< 1 Year,No,30453,152,244,1
157515,Male,39,1,28,0,1-2 Year,Yes,42950,26,29,1
157517,Female,51,1,28,0,1-2 Year,Yes,29449,30,215,1
157553,Male,25,1,21,0,1-2 Year,Yes,30414,157,153,1
157575,Male,27,1,45,0,< 1 Year,Yes,38260,152,68,1
157581,Male,51,1,8,0,1-2 Year,Yes,46705,26,13,1
157587,Male,58,1,33,0,> 2 Years,Yes,32374,26,246,1
157590,Male,54,1,28,0,1-2 Year,Yes,55497,26,221,1
157596,Female,41,1,28,0,1-2 Year,Yes,36315,26,266,1
157602,Male,58,1,45,0,1-2 Year,Yes,31368,124,268,1
157604,Male,74,1,28,0,1-2 Year,Yes,100253,26,193,1
157616,Female,26,1,3,0,1-2 Year,Yes,2630,156,154,1
157625,Female,36,1,46,0,1-2 Year,Yes,2630,156,282,1
157633,Male,54,1,28,0,1-2 Year,Yes,47545,124,30,1
157635,Female,39,1,35,0,1-2 Year,Yes,60210,26,14,1
157637,Male,29,1,46,0,> 2 Years,Yes,25314,124,155,1
157640,Male,43,1,0,0,1-2 Year,Yes,2630,55,99,1
157645,Male,43,1,28,0,1-2 Year,Yes,26171,26,129,1
157656,Male,43,1,28,0,1-2 Year,Yes,38914,26,91,1
157665,Male,42,1,28,0,1-2 Year,Yes,35710,124,209,1
157707,Male,38,1,12,0,1-2 Year,Yes,32942,26,193,1
157714,Female,45,1,49,0,1-2 Year,Yes,126576,26,152,1
157720,Male,53,1,8,0,> 2 Years,Yes,2630,7,198,1
157726,Male,45,1,8,0,1-2 Year,Yes,49920,26,114,1
157728,Male,46,1,20,0,1-2 Year,Yes,2630,124,242,1
157743,Male,39,1,3,0,1-2 Year,Yes,2630,124,74,1
157752,Male,65,1,28,0,1-2 Year,Yes,33745,122,158,1
157756,Male,47,1,28,0,1-2 Year,Yes,31847,124,26,1
157760,Female,48,1,28,0,1-2 Year,Yes,53208,26,225,1
157766,Male,51,1,28,0,1-2 Year,Yes,36840,26,77,1
157771,Male,35,1,28,0,1-2 Year,Yes,34145,124,14,1
157790,Female,65,1,28,0,1-2 Year,Yes,35418,26,61,1
157794,Male,69,1,14,0,1-2 Year,Yes,36259,26,136,1
157814,Female,48,1,28,0,1-2 Year,Yes,52687,26,74,1
157820,Male,49,1,7,0,1-2 Year,Yes,2630,124,115,1
157851,Male,34,1,36,0,1-2 Year,Yes,2630,156,214,1
157860,Female,39,1,36,0,1-2 Year,Yes,33436,124,87,1
157870,Female,32,1,28,0,< 1 Year,Yes,24276,152,184,1
157899,Male,60,1,50,0,> 2 Years,Yes,36345,3,108,1
157904,Male,43,1,46,0,1-2 Year,Yes,2630,11,177,1
157905,Female,54,1,28,0,1-2 Year,Yes,54666,122,265,1
157906,Female,45,1,40,0,1-2 Year,Yes,29986,26,285,1
157917,Female,28,1,18,0,< 1 Year,Yes,39501,140,74,1
157935,Male,62,1,8,0,1-2 Year,Yes,2630,26,152,1
157940,Male,31,1,46,0,< 1 Year,Yes,2630,152,289,1
157942,Female,41,1,28,0,1-2 Year,Yes,36010,124,24,1
157949,Female,40,1,28,0,1-2 Year,Yes,47009,124,112,1
157955,Female,29,1,46,0,< 1 Year,Yes,23821,152,234,1
157987,Female,61,1,28,0,> 2 Years,Yes,59237,24,164,1
157991,Male,32,1,28,0,< 1 Year,Yes,34526,124,71,1
157996,Female,44,1,28,0,1-2 Year,Yes,2630,26,97,1
158026,Male,44,1,28,0,1-2 Year,Yes,2630,26,55,1
158040,Male,36,1,39,0,1-2 Year,Yes,2630,157,204,1
158053,Male,39,1,28,0,1-2 Year,Yes,38087,26,240,1
158060,Male,42,1,3,0,1-2 Year,Yes,37066,26,83,1
158064,Female,35,1,28,0,1-2 Year,Yes,28510,26,16,1
158072,Male,28,1,29,0,< 1 Year,Yes,38844,124,70,1
158075,Female,45,1,28,0,> 2 Years,Yes,42377,26,27,1
158076,Male,45,1,43,0,1-2 Year,Yes,27113,26,72,1
158079,Female,48,1,50,0,1-2 Year,Yes,29926,163,129,1
158082,Female,21,1,4,0,1-2 Year,Yes,2630,156,41,1
158089,Male,39,1,46,0,1-2 Year,Yes,50009,91,164,1
158106,Male,42,1,28,0,1-2 Year,Yes,58687,122,289,1
158112,Male,26,1,39,0,1-2 Year,Yes,2630,156,271,1
158122,Male,29,1,30,0,< 1 Year,Yes,23304,163,105,1
158126,Male,52,1,8,0,> 2 Years,Yes,51874,26,10,1
158131,Male,60,1,28,0,1-2 Year,Yes,34488,26,237,1
158135,Female,55,1,28,0,1-2 Year,Yes,44890,26,39,1
158138,Female,43,1,8,0,< 1 Year,Yes,45369,124,257,1
158144,Male,34,1,28,0,1-2 Year,Yes,67702,55,261,1
158151,Male,21,1,8,0,< 1 Year,Yes,33694,152,41,1
158156,Male,45,1,42,0,1-2 Year,Yes,34022,124,213,1
158163,Male,43,1,28,0,1-2 Year,Yes,23830,154,278,1
158165,Male,31,1,28,0,< 1 Year,Yes,39148,124,295,1
158170,Male,50,1,8,0,1-2 Year,Yes,39546,26,125,1
158172,Male,38,1,36,0,1-2 Year,Yes,39022,154,76,1
158174,Male,61,1,28,0,1-2 Year,Yes,36862,26,195,1
158175,Female,48,1,46,0,> 2 Years,Yes,46757,91,65,1
158192,Male,46,1,28,0,1-2 Year,Yes,38564,124,74,1
158197,Male,33,1,48,0,1-2 Year,Yes,2630,124,119,1
158199,Male,46,1,41,0,1-2 Year,Yes,30964,124,258,1
158200,Male,39,1,29,0,1-2 Year,Yes,2630,157,262,1
158201,Female,37,1,8,0,1-2 Year,Yes,44199,26,249,1
158203,Female,37,1,28,0,1-2 Year,Yes,31813,124,267,1
158212,Male,58,1,28,0,1-2 Year,Yes,41874,26,182,1
158217,Female,33,1,9,0,< 1 Year,Yes,36946,124,185,1
158224,Female,48,1,30,0,1-2 Year,Yes,15914,124,237,1
158228,Male,70,1,41,0,> 2 Years,Yes,36727,26,25,1
158229,Female,65,1,8,0,> 2 Years,Yes,36236,26,26,1
158238,Male,47,1,46,0,1-2 Year,Yes,33562,124,63,1
158240,Female,59,1,28,0,1-2 Year,Yes,76079,26,100,1
158256,Male,33,1,14,0,< 1 Year,Yes,27394,154,176,1
158282,Male,43,1,15,0,1-2 Year,Yes,33777,31,274,1
158285,Female,37,1,3,0,1-2 Year,Yes,29634,124,109,1
158292,Male,41,1,28,0,1-2 Year,Yes,31864,26,114,1
158299,Female,43,1,28,0,1-2 Year,Yes,2630,157,156,1
158302,Male,49,1,33,0,1-2 Year,Yes,23765,154,228,1
158310,Female,37,1,4,0,1-2 Year,Yes,25149,155,14,1
158358,Male,41,1,33,0,1-2 Year,Yes,36286,124,278,1
158360,Female,34,1,15,0,1-2 Year,Yes,30943,124,186,1
158365,Male,77,1,28,0,> 2 Years,Yes,34426,26,239,1
158400,Male,51,1,48,0,1-2 Year,Yes,2630,124,215,1
158406,Male,41,1,40,0,1-2 Year,Yes,2630,157,242,1
158424,Male,38,1,28,0,> 2 Years,Yes,39226,26,207,1
158439,Male,55,1,8,0,1-2 Year,Yes,45590,4,183,1
158444,Male,33,1,46,0,1-2 Year,Yes,2630,156,267,1
158453,Male,77,1,38,0,1-2 Year,Yes,53836,26,78,1
158457,Female,62,1,29,0,1-2 Year,Yes,2630,26,282,1
158466,Male,33,1,28,0,< 1 Year,Yes,35908,124,130,1
158492,Male,40,1,36,0,1-2 Year,Yes,32310,124,79,1
158495,Male,52,1,28,0,> 2 Years,Yes,2630,26,15,1
158508,Male,45,1,28,0,> 2 Years,Yes,2630,122,215,1
158512,Male,48,1,0,0,1-2 Year,Yes,2630,124,109,1
158534,Female,34,1,30,0,1-2 Year,Yes,22050,124,176,1
158547,Male,46,1,35,0,1-2 Year,Yes,32683,26,48,1
158552,Male,48,1,51,0,1-2 Year,Yes,2630,124,249,1
158559,Female,35,1,28,0,1-2 Year,Yes,38353,26,254,1
158575,Female,22,1,28,0,< 1 Year,Yes,61406,26,294,1
158576,Male,56,1,50,0,1-2 Year,Yes,31083,26,176,1
158577,Female,40,1,28,0,1-2 Year,Yes,32521,124,232,1
158589,Female,26,1,37,0,< 1 Year,Yes,21166,152,53,1
158594,Male,21,1,15,0,< 1 Year,Yes,37631,152,205,1
158599,Female,52,1,28,0,1-2 Year,Yes,30598,26,163,1
158607,Female,35,1,30,0,1-2 Year,Yes,28108,152,228,1
158614,Male,25,1,29,0,< 1 Year,No,2630,152,56,1
158618,Female,22,1,9,0,< 1 Year,Yes,32351,152,117,1
158625,Male,32,1,28,0,1-2 Year,Yes,93050,122,252,1
158630,Female,37,1,9,0,1-2 Year,Yes,2630,157,59,1
158633,Male,66,1,28,0,1-2 Year,Yes,67743,26,209,1
158660,Female,37,1,36,0,1-2 Year,Yes,38564,124,256,1
158661,Female,40,1,28,0,1-2 Year,Yes,38452,124,48,1
158672,Male,44,1,28,0,1-2 Year,Yes,2630,124,112,1
158677,Male,47,1,39,0,1-2 Year,Yes,2630,156,164,1
158683,Male,34,1,50,0,1-2 Year,Yes,32519,26,132,1
158692,Male,45,1,0,0,1-2 Year,Yes,2630,26,293,1
158695,Male,62,1,28,0,1-2 Year,Yes,47362,26,97,1
158709,Male,55,1,26,0,1-2 Year,Yes,33658,120,194,1
158713,Female,23,1,41,0,< 1 Year,Yes,51164,152,73,1
158720,Female,63,1,28,0,> 2 Years,Yes,62654,157,27,1
158729,Male,43,1,28,0,1-2 Year,Yes,35903,26,62,1
158731,Female,44,1,8,0,1-2 Year,Yes,36003,8,15,1
158740,Male,32,1,35,0,< 1 Year,Yes,2630,160,250,1
158745,Male,48,1,6,0,1-2 Year,Yes,2630,26,28,1
158758,Male,34,1,47,0,1-2 Year,Yes,35077,124,189,1
158779,Male,43,1,8,0,> 2 Years,Yes,46243,124,179,1
158796,Male,78,1,28,0,> 2 Years,Yes,64286,26,272,1
158800,Male,47,1,28,0,1-2 Year,Yes,39220,124,294,1
158802,Female,36,1,46,0,1-2 Year,Yes,31993,11,65,1
158807,Female,20,1,28,0,< 1 Year,Yes,34340,26,78,1
158815,Male,39,1,48,0,1-2 Year,Yes,2630,124,234,1
158833,Male,32,1,28,0,< 1 Year,Yes,32822,124,221,1
158835,Male,39,1,46,0,1-2 Year,Yes,33386,124,107,1
158851,Female,47,1,41,0,> 2 Years,Yes,2630,26,244,1
158853,Female,37,1,18,0,1-2 Year,Yes,2630,156,161,1
158854,Female,37,1,1,0,1-2 Year,Yes,2630,26,179,1
158856,Female,41,1,8,0,1-2 Year,Yes,32371,154,68,1
158866,Male,34,1,3,0,1-2 Year,Yes,23015,124,205,1
158867,Female,53,1,28,0,1-2 Year,Yes,41074,124,144,1
158877,Male,77,1,28,0,1-2 Year,Yes,56170,26,26,1
158882,Female,36,1,8,0,1-2 Year,Yes,34347,163,149,1
158895,Female,62,1,46,0,1-2 Year,No,25689,154,232,1
158903,Male,40,1,39,0,1-2 Year,Yes,26991,124,77,1
158908,Female,27,1,28,0,< 1 Year,Yes,39200,152,102,1
158917,Female,40,1,35,0,1-2 Year,Yes,2630,124,225,1
158937,Female,46,1,46,0,1-2 Year,Yes,29994,124,29,1
158967,Female,30,1,28,0,< 1 Year,Yes,33233,26,257,1
158973,Female,36,1,34,0,1-2 Year,Yes,23222,155,281,1
158994,Female,50,1,28,0,1-2 Year,Yes,28827,26,243,1
158999,Female,29,1,46,0,1-2 Year,Yes,2630,156,67,1
159011,Female,23,1,10,0,< 1 Year,Yes,18635,152,229,1
159021,Female,23,1,24,0,< 1 Year,Yes,26981,152,140,1
159024,Male,34,1,24,0,1-2 Year,Yes,25535,163,202,1
159027,Male,35,1,28,0,1-2 Year,Yes,62690,26,59,1
159028,Female,41,1,28,0,> 2 Years,Yes,41746,26,236,1
159034,Female,60,1,37,0,1-2 Year,Yes,26622,154,144,1
159059,Male,39,1,29,0,1-2 Year,Yes,26147,124,210,1
159062,Male,37,1,4,0,1-2 Year,Yes,51963,26,38,1
159063,Male,23,1,10,0,< 1 Year,Yes,22132,26,151,1
159073,Female,29,1,47,0,< 1 Year,Yes,32087,163,24,1
159074,Male,54,1,36,0,1-2 Year,Yes,31790,26,12,1
159096,Male,50,1,28,0,> 2 Years,Yes,45259,26,298,1
159099,Male,21,1,46,0,< 1 Year,Yes,26010,160,143,1
159101,Female,40,1,28,0,1-2 Year,Yes,48219,26,259,1
159104,Female,40,1,28,0,1-2 Year,Yes,36041,124,235,1
159107,Male,20,1,8,0,< 1 Year,Yes,49114,160,196,1
159127,Male,47,1,28,0,> 2 Years,Yes,74156,26,83,1
159128,Female,50,1,47,0,1-2 Year,Yes,33128,26,256,1
159132,Male,50,1,3,0,1-2 Year,Yes,29119,124,223,1
159139,Male,49,1,28,0,1-2 Year,Yes,34444,124,25,1
159142,Male,32,1,45,0,1-2 Year,Yes,33319,124,143,1
159149,Male,50,1,42,0,> 2 Years,Yes,26976,26,11,1
159150,Male,64,1,30,0,1-2 Year,Yes,2630,26,47,1
159155,Male,36,1,41,0,1-2 Year,Yes,12102,124,69,1
159159,Male,49,1,8,0,> 2 Years,Yes,49897,26,14,1
159160,Male,23,1,50,0,< 1 Year,Yes,43829,152,144,1
159170,Male,38,1,28,0,1-2 Year,Yes,40469,154,273,1
159179,Male,51,1,24,0,1-2 Year,Yes,31522,26,114,1
159207,Male,43,1,45,0,1-2 Year,Yes,27856,124,136,1
159211,Female,55,1,8,0,> 2 Years,Yes,53874,25,287,1
159214,Male,49,1,28,0,> 2 Years,Yes,39256,26,88,1
159216,Female,20,1,4,0,1-2 Year,Yes,28544,156,159,1
159221,Female,39,1,28,0,1-2 Year,Yes,44670,26,17,1
159229,Female,40,1,8,0,1-2 Year,Yes,37735,124,176,1
159245,Female,40,1,3,0,1-2 Year,Yes,20643,156,35,1
159247,Male,40,1,28,0,> 2 Years,Yes,37624,26,282,1
159269,Male,42,1,50,0,1-2 Year,Yes,24556,8,129,1
159271,Female,31,1,46,0,1-2 Year,Yes,2630,156,11,1
159273,Male,46,1,28,0,> 2 Years,Yes,38545,26,59,1
159281,Female,48,1,28,0,> 2 Years,Yes,44818,26,256,1
159289,Male,23,1,3,0,< 1 Year,Yes,36215,152,64,1
159292,Female,39,1,28,0,1-2 Year,Yes,28574,7,92,1
159297,Male,66,1,28,0,1-2 Year,Yes,29535,124,262,1
159304,Female,32,1,43,0,1-2 Year,Yes,39090,124,40,1
159305,Male,27,1,28,0,< 1 Year,Yes,46925,26,159,1
159312,Male,44,1,28,0,1-2 Year,Yes,33453,124,212,1
159315,Female,54,1,28,0,1-2 Year,Yes,34952,163,14,1
159332,Male,24,1,30,0,< 1 Year,Yes,44774,152,178,1
159337,Male,31,1,39,0,1-2 Year,Yes,36262,157,219,1
159348,Female,45,1,28,0,1-2 Year,Yes,21106,26,160,1
159349,Female,49,1,28,0,> 2 Years,Yes,44004,26,254,1
159356,Female,50,1,21,0,1-2 Year,Yes,29608,26,276,1
159371,Male,59,1,37,0,> 2 Years,Yes,36993,124,253,1
159385,Female,25,1,14,0,< 1 Year,No,46082,152,162,1
159391,Male,38,1,28,0,> 2 Years,Yes,33228,14,91,1
159409,Male,66,1,28,0,1-2 Year,Yes,40605,26,228,1
159410,Male,41,1,28,0,1-2 Year,Yes,38767,122,86,1
159415,Male,25,1,26,0,< 1 Year,Yes,31296,152,215,1
159439,Female,40,1,30,0,1-2 Year,Yes,29117,140,271,1
159443,Male,48,1,28,0,1-2 Year,Yes,29110,122,15,1
159446,Female,23,1,26,0,< 1 Year,Yes,32586,152,81,1
159451,Female,60,1,36,0,1-2 Year,Yes,2630,124,219,1
159454,Male,25,1,8,0,< 1 Year,Yes,39920,152,92,1
159456,Female,54,1,43,0,1-2 Year,Yes,26678,124,21,1
159473,Female,40,1,28,0,1-2 Year,Yes,39501,26,183,1
159477,Male,42,1,12,0,1-2 Year,Yes,36380,26,151,1
159484,Female,33,1,18,0,< 1 Year,Yes,2630,124,267,1
159485,Male,55,1,28,0,> 2 Years,Yes,41962,124,248,1
159505,Male,42,1,8,0,1-2 Year,Yes,45438,124,228,1
159513,Male,44,1,28,0,> 2 Years,Yes,2630,124,169,1
159519,Female,53,1,28,0,1-2 Year,Yes,21472,124,243,1
159523,Female,44,1,28,0,1-2 Year,Yes,44014,26,67,1
159528,Male,58,1,28,0,> 2 Years,Yes,70857,124,169,1
159531,Male,23,1,3,0,< 1 Year,Yes,29313,26,134,1
159538,Female,34,1,28,0,1-2 Year,Yes,25212,124,282,1
159544,Female,35,1,28,0,1-2 Year,Yes,25872,154,261,1
159560,Female,37,1,18,0,1-2 Year,Yes,44034,26,290,1
159564,Male,34,1,21,0,1-2 Year,Yes,28611,154,223,1
159572,Female,26,1,28,0,< 1 Year,Yes,38193,152,187,1
159576,Male,31,1,18,0,< 1 Year,Yes,2630,156,260,1
159586,Male,43,1,28,0,1-2 Year,Yes,46344,26,43,1
159589,Female,30,1,28,0,1-2 Year,Yes,30050,122,143,1
159594,Female,57,1,29,0,1-2 Year,Yes,30965,154,236,1
159596,Male,48,1,8,0,1-2 Year,Yes,2630,4,283,1
159597,Male,38,1,36,0,1-2 Year,Yes,2630,26,299,1
159600,Male,56,1,28,0,1-2 Year,Yes,41539,26,160,1
159603,Female,23,1,15,0,< 1 Year,Yes,27112,152,77,1
159604,Female,41,1,28,0,1-2 Year,Yes,49040,122,199,1
159619,Female,39,1,3,0,1-2 Year,Yes,29890,152,292,1
159621,Male,33,1,48,0,< 1 Year,Yes,2630,124,87,1
159626,Male,55,1,8,0,1-2 Year,Yes,30654,124,273,1
159632,Male,42,1,28,0,> 2 Years,Yes,2630,124,80,1
159641,Male,46,1,29,0,1-2 Year,Yes,2630,154,297,1
159643,Female,30,1,43,0,1-2 Year,Yes,2630,156,82,1
159645,Female,20,1,36,0,< 1 Year,Yes,25683,160,138,1
159669,Female,42,1,28,0,1-2 Year,Yes,27378,124,153,1
159680,Male,25,1,4,0,< 1 Year,Yes,41953,152,19,1
159681,Female,46,1,11,0,1-2 Year,Yes,68224,26,239,1
159682,Female,37,1,28,0,1-2 Year,Yes,48611,154,127,1
159685,Male,45,1,41,0,1-2 Year,Yes,52747,26,147,1
159693,Male,20,1,16,0,< 1 Year,Yes,2630,156,180,1
159697,Female,49,1,28,0,1-2 Year,Yes,2630,52,55,1
159700,Female,41,1,28,0,1-2 Year,Yes,38367,26,162,1
159708,Female,38,1,41,0,1-2 Year,Yes,23420,110,40,1
159719,Female,37,1,28,0,1-2 Year,Yes,28813,125,11,1
159720,Female,35,1,16,0,1-2 Year,Yes,22158,13,117,1
159725,Male,45,1,28,0,> 2 Years,Yes,33740,26,253,1
159726,Female,36,1,35,0,1-2 Year,Yes,26729,124,123,1
159733,Male,60,1,28,0,1-2 Year,Yes,73102,26,188,1
159734,Female,32,1,3,0,1-2 Year,Yes,22609,122,185,1
159740,Male,55,1,28,0,1-2 Year,Yes,36765,26,119,1
159744,Male,33,1,41,0,< 1 Year,Yes,2630,163,270,1
159752,Male,39,1,46,0,1-2 Year,Yes,25630,124,10,1
159761,Male,46,1,15,0,1-2 Year,Yes,34241,44,200,1
159763,Male,37,1,37,0,1-2 Year,Yes,35728,26,216,1
159772,Male,49,1,8,0,1-2 Year,Yes,30104,26,123,1
159796,Male,41,1,11,0,1-2 Year,Yes,2630,124,248,1
159798,Male,50,1,36,0,1-2 Year,Yes,30994,26,34,1
159799,Male,28,1,28,0,< 1 Year,Yes,42345,124,159,1
159801,Male,31,1,15,0,< 1 Year,Yes,41695,152,100,1
159803,Male,57,1,28,0,1-2 Year,Yes,60189,24,158,1
159804,Male,45,1,28,0,1-2 Year,Yes,38792,36,148,1
159806,Female,33,1,15,0,1-2 Year,Yes,24769,26,42,1
159813,Male,50,1,28,0,1-2 Year,Yes,39679,120,243,1
159817,Male,45,1,28,0,1-2 Year,Yes,195863,3,109,1
159826,Male,45,1,41,0,1-2 Year,Yes,50205,26,285,1
159832,Male,44,1,35,0,1-2 Year,Yes,31184,124,211,1
159842,Female,35,1,41,0,1-2 Year,No,24732,157,164,1
159850,Female,25,1,46,0,< 1 Year,Yes,24347,152,108,1
159852,Female,35,1,41,0,1-2 Year,Yes,20890,124,214,1
159861,Female,45,1,29,0,1-2 Year,Yes,27680,26,268,1
159865,Male,25,1,44,0,< 1 Year,Yes,28777,124,106,1
159870,Male,46,1,3,0,1-2 Year,Yes,21009,26,40,1
159881,Female,43,1,28,0,1-2 Year,Yes,48096,55,280,1
159898,Female,38,1,28,0,1-2 Year,Yes,35316,124,187,1
159901,Male,37,1,15,0,1-2 Year,Yes,2630,124,21,1
159908,Female,34,1,17,0,1-2 Year,Yes,22925,124,251,1
159919,Male,41,1,28,0,1-2 Year,Yes,39107,124,89,1
159931,Female,48,1,28,0,1-2 Year,Yes,39765,26,108,1
159934,Male,44,1,28,0,1-2 Year,Yes,27849,26,19,1
159945,Male,37,1,18,0,1-2 Year,Yes,34870,26,281,1
159949,Female,72,1,20,0,> 2 Years,Yes,2630,124,117,1
159960,Male,60,1,43,0,1-2 Year,Yes,57021,30,176,1
159966,Male,57,1,28,0,< 1 Year,Yes,39147,124,133,1
159976,Female,49,1,28,0,1-2 Year,Yes,38666,26,121,1
159978,Male,36,1,28,0,1-2 Year,Yes,36288,124,221,1
159982,Female,35,1,28,0,1-2 Year,Yes,31904,26,54,1
159984,Female,46,1,28,0,1-2 Year,Yes,50791,26,183,1
159993,Male,52,1,11,0,1-2 Year,Yes,2630,156,193,1
159996,Male,24,1,47,0,< 1 Year,Yes,33870,152,183,1
159998,Male,43,1,41,0,1-2 Year,Yes,27594,124,176,1
160005,Male,42,1,28,0,1-2 Year,Yes,28328,124,166,1
160010,Male,53,1,28,0,1-2 Year,Yes,34839,26,273,1
160013,Male,51,1,8,0,> 2 Years,Yes,45715,7,69,1
160014,Male,43,1,36,0,1-2 Year,Yes,2630,157,266,1
160036,Male,52,1,14,0,1-2 Year,Yes,19096,26,91,1
160064,Female,39,1,28,0,1-2 Year,Yes,39752,26,140,1
160066,Male,47,1,28,0,1-2 Year,Yes,32129,26,26,1
160070,Male,24,1,14,0,< 1 Year,Yes,34931,152,222,1
160073,Female,33,1,12,0,< 1 Year,Yes,27312,26,13,1
160077,Female,46,1,29,0,1-2 Year,Yes,2630,26,181,1
160088,Female,33,1,28,0,< 1 Year,Yes,2630,26,52,1
160091,Male,49,1,28,0,1-2 Year,Yes,41249,124,77,1
160095,Male,24,1,35,0,1-2 Year,Yes,29685,124,162,1
160111,Male,51,1,48,0,1-2 Year,Yes,2630,124,82,1
160115,Female,38,1,41,0,1-2 Year,Yes,20033,124,58,1
160117,Male,47,1,28,0,1-2 Year,No,78420,26,296,1
160124,Male,27,1,30,0,< 1 Year,Yes,27353,152,46,1
160136,Male,50,1,28,0,1-2 Year,Yes,29117,13,263,1
160145,Female,51,1,28,0,1-2 Year,Yes,44282,124,190,1
160151,Male,41,1,8,0,1-2 Year,Yes,2630,124,232,1
160162,Male,51,1,46,0,1-2 Year,Yes,27197,124,26,1
160172,Female,57,1,29,0,1-2 Year,Yes,2630,26,28,1
160174,Male,66,1,28,0,1-2 Year,Yes,43177,26,219,1
160184,Male,75,1,10,0,1-2 Year,Yes,33447,124,263,1
160189,Male,35,1,28,0,1-2 Year,Yes,38004,124,43,1
160194,Female,34,1,42,0,1-2 Year,Yes,40869,152,16,1
160204,Male,62,1,11,0,1-2 Year,Yes,31356,124,27,1
160209,Female,32,1,50,0,< 1 Year,Yes,35705,152,155,1
160212,Male,23,1,28,0,1-2 Year,Yes,52572,122,88,1
160213,Male,39,1,41,0,1-2 Year,Yes,35393,26,74,1
160215,Male,49,1,50,0,1-2 Year,Yes,28322,26,108,1
160216,Male,45,1,29,0,1-2 Year,Yes,31164,124,26,1
160232,Male,65,1,28,0,1-2 Year,Yes,44448,26,100,1
160233,Male,43,1,18,0,1-2 Year,Yes,45072,27,31,1
160241,Female,66,0,46,0,1-2 Year,Yes,38839,26,212,1
160244,Male,47,1,33,0,1-2 Year,Yes,34976,26,120,1
160245,Female,34,1,35,0,1-2 Year,Yes,34640,26,286,1
160259,Female,66,1,28,0,1-2 Year,Yes,40434,26,209,1
160262,Male,43,1,29,0,1-2 Year,Yes,39127,124,115,1
160266,Female,29,1,10,0,1-2 Year,Yes,28306,154,252,1
160278,Male,56,1,42,0,1-2 Year,Yes,42968,26,88,1
160286,Male,47,1,29,0,> 2 Years,Yes,32357,124,64,1
160290,Male,37,1,28,0,1-2 Year,Yes,2630,31,155,1
160306,Male,55,1,28,0,1-2 Year,Yes,48439,26,103,1
160321,Female,50,1,14,0,1-2 Year,Yes,25619,124,121,1
160328,Male,31,1,50,0,1-2 Year,Yes,2630,156,47,1
160335,Male,40,1,29,0,1-2 Year,Yes,22654,154,268,1
